CL,D,E,I_A,I_S,K_stock,R,S,V,X_0_mayer,X_vac,action,opt_policy,time
1.000000000000019,0.0020268779745839026,0.001424485626356733,0.001287535715433188,0.00029664176323980707,0.0037812279802551837,0.26461104670051894,0.7303534122198864,0.0,15.714102716139472,0.0,4.640607721805885e-5,0.0,70.86172344689379
1.000000000000019,0.0020273257249198884,0.001429754419531027,0.0012919536922740642,0.00029759754700395383,0.0037812279802551837,0.2642104203631609,0.7307429482531291,0.0,15.850112099393835,0.0,4.640607721805885e-5,0.0,71.02204408817636
1.000000000000019,0.0020277749215219824,0.001435052441508167,0.001296396574562421,0.00029855880869726864,0.0037812279802551837,0.2638105762476422,0.731131641006087,0.0,15.987071691444745,0.0,4.640607721805885e-5,0.0,71.18236472945893
1.0000000000000193,0.002028225572674126,0.001440379848730394,0.0013008644907335286,0.00029952557631736664,0.0037812279802551837,0.2634115137513939,0.7315194907601699,0.0,16.12498676360665,0.0,4.640607721805885e-5,0.0,71.34268537074148
1.0000000000000193,0.0020286776867026366,0.001445736798576,0.0013053575700301906,0.0003004978780299044,0.0037812279802551837,0.2630132322763843,0.7319064977902964,0.0,16.26386261540782,0.0,4.640607721805885e-5,0.0,71.50300601202404
1.0000000000000195,0.0020291312719764635,0.0014511234493640893,0.0013098759425066117,0.00030147574216957574,0.0037812279802551837,0.26261573122913356,0.7322926623648692,0.0,16.40370457475916,0.0,4.640607721805885e-5,0.0,71.66332665330661
1.0000000000000195,0.002029586336907442,0.0014565399603593608,0.001314419739032289,0.00030245919724111004,0.0037812279802551837,0.26221901002072845,0.732677984745751,0.0,16.54451799812388,0.0,4.640607721805885e-5,0.0,71.82364729458918
1.0000000000000195,0.0020300428899505513,0.0014619864917769147,0.0013189890912959296,0.0003034482719202743,0.0037812279802551837,0.26182306806683714,0.7330624651882388,0.0,16.686308270688038,0.0,4.640607721805885e-5,0.0,71.98396793587175
1.0000000000000195,0.0020305009396041746,0.0014674632047870834,0.001323584131809394,0.00030444299505487805,0.0037812279802551837,0.2614279047877242,0.7334461039410398,0.0,16.82908080653193,0.0,4.640607721805885e-5,0.0,72.14428857715431
1.0000000000000195,0.0020309604944103578,0.0014729702615202832,0.0013282049939116634,0.0003054433956657821,0.0037812279802551837,0.2610335196082657,0.7338289012462459,0.0,16.972841048802376,0.0,4.640607721805885e-5,0.0,72.30460921843688
1.0000000000000198,0.0020314215629550717,0.0014785078250718927,0.0013328518117728346,0.0003064495029479097,0.0037812279802551837,0.26063991195796404,0.734210857339308,0.0,17.11759446988586,0.0,4.640607721805885e-5,0.0,72.46492985971943
1.00000000000002,0.0020318841538684764,0.0014840760595071518,0.001337524720398138,0.0003074613462712617,0.0037812279802551837,0.26024708127096335,0.7345919724490115,0.0,17.263346571582552,0.0,4.640607721805885e-5,0.0,72.625250501002
1.0000000000000198,0.0020323482758251854,0.001489675129866084,0.001342223855631981,0.0003084789551819351,0.0037812279802551837,0.2598550269860648,0.7349722467974499,0.0,17.410102885281237,0.0,4.640607721805885e-5,0.0,72.78557114228457
1.00000000000002,0.0020328139375445317,0.001495305202168444,0.0013469493541620184,0.0003095023594031448,0.0037812279802551837,0.2594637485467417,0.7353516806,0.0,17.55786897213509,0.0,4.640607721805885e-5,0.0,72.94589178356713
1.0000000000000198,0.002033281147790837,0.0015009664434186868,0.0013517013535232461,0.00031053158883624854,0.0037812279802551837,0.25907324540115534,0.7357302740652956,0.0,17.70665042323839,0.0,4.640607721805885e-5,0.0,73.1062124248497
1.00000000000002,0.0020337499153736806,0.0015066590216109596,0.0013564799921021217,0.000311566673561776,0.0037812279802551837,0.2586835170021701,0.7361080273952012,0.0,17.856452859804094,0.0,4.640607721805885e-5,0.0,73.26653306613227
1.0000000000000198,0.00203422024914817,0.0015123831057341178,0.0013612854091407073,0.0003126076438404608,0.0037812279802551837,0.25829456280736957,0.7364849407847869,0.0,18.007281933342327,0.0,4.640607721805885e-5,0.0,73.42685370741484
1.0000000000000198,0.0020346921580152153,0.0015181388657767637,0.0013661177447408402,0.0003136545301142763,0.0037812279802551837,0.25790638227907164,0.7368610144223011,0.0,18.159143325839775,0.0,4.640607721805885e-5,0.0,73.5871743486974
1.00000000000002,0.0020351656509218015,0.0015239264727323083,0.0013709771398683283,0.00031470736300747516,0.0037812279802551837,0.257518974884345,0.737236248489145,0.0,18.312042749939987,0.0,4.640607721805885e-5,0.0,73.74749498997997
1.0000000000000198,0.0020356407368612647,0.0015297460986040561,0.0013758637363571688,0.00031576617332763196,0.0037812279802551837,0.25713234009502456,0.7376106431598451,0.0,18.465985949124587,0.0,4.640607721805885e-5,0.0,73.90781563126252
1.00000000000002,0.002036117424873571,0.001535597916410313,0.0013807776769137934,0.0003168309920666901,0.0037812279802551837,0.25674647738772755,0.737984198602028,0.0,18.620978697895406,0.0,4.640607721805885e-5,0.0,74.06813627254509
1.00000000000002,0.0020365957240455934,0.0015414821001895154,0.0013857191051213377,0.00031790185040201193,0.0037812279802551837,0.2563613862438698,0.7383569149763917,0.0,18.777026801957533,0.0,4.640607721805885e-5,0.0,74.22845691382766
1.00000000000002,0.0020370756435113945,0.0015473988250053858,0.001390688165443936,0.0003189787796974328,0.0037812279802551837,0.2559770661496816,0.7387287924366802,0.0,18.934136098403293,0.0,4.640607721805885e-5,0.0,74.38877755511022
