D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.0021505578176869112,0.003205862256202135,0.0027842598554307244,0.0006218973358151463,0.04159428564377485,0.2020119080880019,0.78911640339314,0.0,0.0,0.0010580270711178946,100.63999999999999
0.0021510774822465495,0.003214378572277175,0.002791243133892422,0.0006234165491650391,0.04159419583399643,0.2018700374406893,0.7892415495942603,0.0,0.0,0.0010585418386549823,100.72
0.0021515595616619096,0.003222187108848449,0.002797776032447594,0.0006248456041447739,0.041594188035459,0.20173880721433268,0.7893521358767901,0.0,0.0,0.0010585968196862908,100.80000000000001
0.0021520523120601145,0.0032301473017655154,0.002804498463064264,0.0006263124064703606,0.041594161838952946,0.20160476976938263,0.7894643092409304,0.0,0.0,0.0010581727545158684,100.88
0.00215253637566075,0.003237976194030917,0.0028111285886439326,0.0006277368761082421,0.041594338102103945,0.2014740541700649,0.7895771370845313,0.0,0.0,0.0010584949559105574,100.96000000000001
0.002153050248282975,0.0032463605544925285,0.002818150158865669,0.0006292738834323612,0.04159433049896283,0.20133606941413304,0.7897000218091197,0.0,0.0,0.0010595956075520046,101.03999999999999
0.0021535524360126544,0.00325439526776728,0.002825030836684503,0.000630764742135487,0.0415943740893605,0.20120185280802327,0.7898115084710773,0.0,0.0,0.001059994120197209,101.12
0.0021541036884609238,0.003263386793214581,0.0028325632811950783,0.0006324082101144054,0.04159413411135342,0.20105447686540717,0.7899368233805213,0.0,0.0,0.0010610448792543164,101.2
0.002154522978974157,0.00327009045744394,0.0028381790681578875,0.0006336263417286605,0.041594331104506346,0.2009429371186522,0.7900311106737068,0.0,0.0,0.0010582075346326182,101.28
0.0021549729322070553,0.003277103554614585,0.002844087851267266,0.0006349396968057417,0.04159421772660623,0.20082322353304166,0.7901410690283269,0.0,0.0,0.0010593645261064199,101.36
0.002155531262402081,0.0032864787636617317,0.0028520561991275638,0.0006366401849158502,0.04159436502186384,0.20067668429474492,0.7902603129932995,0.0,0.0,0.0010594031972529475,101.44
0.0021559724663707987,0.003293518892971037,0.002857895715759148,0.000637936985864139,0.041594192959612364,0.2005602796357755,0.7903605834018747,0.0,0.0,0.001059429141473664,101.52
0.0021565342715809933,0.003302679750951219,0.002865689953753031,0.0006396168424170963,0.04159454344564274,0.20041351845849528,0.7904864655796775,0.0,0.0,0.0010592802905397573,101.6
0.002157024980463591,0.0033106732932024945,0.0028724120958238284,0.0006410855627226535,0.04159436338337123,0.20028518770461656,0.7905934796522678,0.0,0.0,0.0010592222983063422,101.68
0.0021575666933447263,0.003319535169396093,0.002879786222318305,0.0006426981803188242,0.04159447580932679,0.200144648656919,0.7907157419753653,0.0,0.0,0.0010600849970536438,101.75999999999999
0.0021580422063815306,0.0033270318441465854,0.0028861402965910977,0.0006440999521996066,0.041594487383391346,0.20002141755463967,0.7908197135867073,0.0,0.0,0.0010597137367883162,101.84
0.0021585551315663107,0.00333564371640112,0.0028933141188050857,0.000645637237940822,0.041594590304776254,0.19988914212992734,0.7909282931576856,0.0,0.0,0.0010596743853925252,101.91999999999999
0.002159043147409763,0.0033434636972501323,0.0028998881504589654,0.00064707612780837,0.04159453070799249,0.19976445518039698,0.7910360291995829,0.0,0.0,0.001060105037233667,102.0
0.002159573934310526,0.00335220357930967,0.002907345161408212,0.0006486846340532567,0.04159452646572188,0.1996289016070561,0.7911499514914117,0.0,0.0,0.0010601093545088134,102.08000000000001
0.00216007317539489,0.0033603541126573187,0.002914086023503578,0.000650168954965204,0.04159461953798259,0.19950106820298918,0.791260900880504,0.0,0.0,0.001059994120197209,102.16
0.002160536513522957,0.003367669283131521,0.002920322013986506,0.0006515170890984631,0.041594706963862096,0.1993843191122878,0.7913799628671017,0.0,0.0,0.001059334252929773,102.24
0.002161047911845803,0.0033759973261649426,0.002927280141230974,0.0006530562437552245,0.041594596262925755,0.1992548595639861,0.791471861756689,0.0,0.0,0.0010601581225443478,102.32
0.0021615947012769278,0.003385058028125961,0.002934948161877591,0.0006547065545089548,0.04159461041747203,0.19911700059639997,0.7915874612602755,0.0,0.0,0.001060169155145897,102.4
0.0021621321528153964,0.003393626773080743,0.0029424098602579543,0.0006563343048659006,0.041594751494644415,0.1989824961571739,0.7917012117450657,0.0,0.0,0.0010621412243819143,102.48
